04:35,0.07276363462,0.07474605548,0.1475096901,0.00412
04:40,0.03299802998,0.03469724786,0.06769527784,0.00189
04:45,0.07521480524,0.07766597586,0.15288078110000003,0.0042699999999999995
04:50,0.03762693386,0.03849607404,0.07611324228,0.00213
04:55,0.07641597650000001,0.07868160033999999,0.15510734246000002,0.00434
05:00,0.03685544988,0.0384765428,0.07533199268,0.00211
05:05,0.06832027752,0.07078121376,0.13910149128000002,0.0038900000000000002
05:10,0.044111305540000006,0.04568357036,0.0897948759,0.0025099999999999996
05:15,0.07830074116,0.0754882426,0.15378898376,0.0043
05:20,0.03589841912,0.03717771534,0.07307613446,0.00204
