04:35,0.036093731520000005,0.055624971520000004,0.09171870304,0.00256
04:40,0.03616209086,0.056738252200000006,0.09290034306,0.0026000000000000003
04:45,0.036611309380000005,0.055878877640000005,0.09249018702,0.00259
04:50,0.03910154248,0.060332000360000006,0.09943354284,0.00278
04:55,0.03703123104,0.056425752360000005,0.09344721778000001,0.00261
05:00,0.03993162018,0.060253875400000004,0.10017572996,0.0028
05:05,0.03650388756,0.05583004954,0.09232417148000001,0.0025800000000000003
05:10,0.056640596,0.07952144366000001,0.13616203966,0.00381
05:15,0.041562478720000004,0.06252926486,0.10408197796,0.0029100000000000003
05:20,0.03767576196,0.058349579500000005,0.09602534146,0.00268
