04:35,0.03645505946,0.04090818218,0.07736324164,0.00216
04:40,0.00796874592,0.00987304182,0.01784178774,0.000498
04:45,0.46437476224,0.041992166000000004,0.50635716262,0.01416
04:50,0.007724605420000001,0.00945312016,0.01717772558,0.00047999999999999996
04:55,0.032705061380000004,0.03531248192,0.06801754330000001,0.0019
05:00,0.00915038594,0.01078124448,0.0199218648,0.000557
05:05,0.03562498176,0.03983396398,0.07545894574,0.00211
05:10,0.00765624608,0.008124995840000001,0.015791007540000002,0.000441
05:15,0.03217771790000001,0.0353027163,0.0674804342,0.00189
05:20,0.01263671228,0.015878898120000002,0.028515610400000002,0.000797
