04:35,0.05402340984,0.07416011828,0.12818352812,0.0035800000000000003
04:40,0.022138660540000004,0.04247068138000001,0.06460934192,0.0018100000000000002
04:45,0.05399411298,0.07486324292,0.1288573559,0.0036000000000000003
04:50,0.024374987520000002,0.0471191165,0.0714843384,0.002
04:55,0.053437472640000004,0.07416011828,0.12760735654,0.00357
05:00,0.021337879700000003,0.04182615046,0.06317379578,0.00177
05:05,0.055175753,0.07596675798000001,0.13114251098,0.00367
05:10,0.02966795356,0.053173800900000005,0.08284175446,0.00232
05:15,0.05814450148,0.07982417788,0.13796867936,0.00386
05:20,0.0234863161,0.045263648700000006,0.06875973042,0.00192
