06:30,10.72,KiB,16.79,KiB,27.50,KiB,751.00,bit/s
06:35,45.20,KiB,52.43,KiB,97.63,KiB,2.67,kbit/s
06:40,29.05,KiB,34.13,KiB,63.18,KiB,1.73,kbit/s
06:45,36.05,KiB,42.08,KiB,78.14,KiB,2.13,kbit/s
06:50,21.01,KiB,25.47,KiB,46.49,KiB,1.27,kbit/s
06:55,30.82,KiB,34.45,KiB,65.27,KiB,1.78,kbit/s
07:00,25.02,KiB,25.96,KiB,50.98,KiB,1.39,kbit/s
07:05,32.74,KiB,35.93,KiB,68.67,KiB,1.88,kbit/s
07:10,19.63,KiB,24.18,KiB,43.81,KiB,1.20,kbit/s
07:15,32.79,KiB,38.17,KiB,70.96,KiB,1.94,kbit/s
07:20,15.81,KiB,19.20,KiB,35.02,KiB,956.00,bit/s
07:25,27.76,KiB,28.90,KiB,56.66,KiB,1.55,kbit/s
07:30,21.02,KiB,24.28,KiB,45.31,KiB,1.24,kbit/s
07:35,28.30,KiB,30.12,KiB,58.42,KiB,1.59,kbit/s
07:40,17.84,KiB,21.78,KiB,39.63,KiB,1.08,kbit/s
07:45,26.15,KiB,26.94,KiB,53.09,KiB,1.45,kbit/s
07:50,11.68,KiB,15.14,KiB,26.82,KiB,732.00,bit/s
07:55,24.53,KiB,25.74,KiB,50.27,KiB,1.37,kbit/s
08:00,9.41,KiB,9.39,KiB,18.80,KiB,513.00,bit/s
08:05,28.38,KiB,30.91,KiB,59.29,KiB,1.62,kbit/s
08:10,8.93,KiB,9.32,KiB,18.24,KiB,498.00,bit/s
08:15,36.00,KiB,41.92,KiB,77.92,KiB,2.13,kbit/s
08:20,11.05,KiB,11.08,KiB,22.13,KiB,604.00,bit/s
08:25,21.61,KiB,21.95,KiB,43.57,KiB,1.19,kbit/s
08:30,14.79,KiB,16.47,KiB,31.26,KiB,853.00,bit/s
08:35,25.17,KiB,26.53,KiB,51.70,KiB,1.41,kbit/s
08:40,11.54,KiB,12.92,KiB,24.47,KiB,668.00,bit/s
08:45,22.73,KiB,22.68,KiB,45.41,KiB,1.24,kbit/s
08:50,9.59,KiB,9.13,KiB,18.72,KiB,511.00,bit/s
08:55,24.23,KiB,25.75,KiB,49.98,KiB,1.36,kbit/s
09:00,10.76,KiB,10.69,KiB,21.45,KiB,585.00,bit/s
09:05,19.15,KiB,19.73,KiB,38.88,KiB,1.06,kbit/s
09:10,9.77,KiB,10.34,KiB,20.11,KiB,549.00,bit/s
09:15,21.62,KiB,22.75,KiB,44.37,KiB,1.21,kbit/s
09:20,11.68,KiB,13.51,KiB,25.20,KiB,688.00,bit/s
09:25,19.22,KiB,19.23,KiB,38.45,KiB,1.05,kbit/s
09:30,10.69,KiB,11.13,KiB,21.82,KiB,595.00,bit/s
09:35,23.45,KiB,24.67,KiB,48.13,KiB,1.31,kbit/s
09:40,6.45,KiB,6.35,KiB,12.80,KiB,349.00,bit/s
09:45,23.82,KiB,24.79,KiB,48.61,KiB,1.33,kbit/s
09:50,6.22,KiB,5.70,KiB,11.92,KiB,325.00,bit/s
09:55,19.11,KiB,19.40,KiB,38.50,KiB,1.05,kbit/s
10:00,9.44,KiB,8.55,KiB,17.99,KiB,491.00,bit/s
10:05,24.79,KiB,26.55,KiB,51.33,KiB,1.40,kbit/s
10:10,10.80,KiB,11.54,KiB,22.35,KiB,610.00,bit/s
10:15,20.10,KiB,21.91,KiB,42.01,KiB,1.15,kbit/s
10:20,11.22,KiB,12.51,KiB,23.73,KiB,647.00,bit/s
10:25,22.62,KiB,24.95,KiB,47.57,KiB,1.30,kbit/s
10:30,11.44,KiB,12.46,KiB,23.90,KiB,652.00,bit/s
10:35,21.69,KiB,22.65,KiB,44.34,KiB,1.21,kbit/s
10:40,11.11,KiB,12.12,KiB,23.23,KiB,634.00,bit/s
10:45,22.88,KiB,26.31,KiB,49.19,KiB,1.34,kbit/s
10:50,9.12,KiB,8.86,KiB,17.98,KiB,491.00,bit/s
10:55,23.09,KiB,24.87,KiB,47.95,KiB,1.31,kbit/s
11:00,7.25,KiB,6.59,KiB,13.84,KiB,377.00,bit/s
11:05,21.78,KiB,21.40,KiB,43.18,KiB,1.18,kbit/s
11:10,8.80,KiB,9.38,KiB,18.18,KiB,496.00,bit/s
11:15,25.37,KiB,26.66,KiB,52.02,KiB,1.42,kbit/s
11:20,11.67,KiB,9.38,KiB,21.05,KiB,574.00,bit/s
